City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
388,campbellsville,40,US,1596062219,58,37.34,-85.34,89.01,2.75
389,trinidad,20,BO,1596062219,43,-14.83,-64.9,71.6,9.17
390,caravelas,0,BR,1596062219,75,-17.71,-39.25,69.04,3.38
391,pucallpa,40,PE,1596062219,69,-8.38,-74.55,82.4,2.24
392,ankazobe,40,MG,1596062220,93,-18.32,47.12,59,3.36
393,aswan,37,EG,1596062117,24,24.09,32.91,96.31,7.7
394,poum,31,NC,1596062220,87,-20.23,164.02,73.78,22.44
395,bagan,0,RU,1596062220,81,54.1,77.66,49.87,8.84
396,ocean city,1,US,1596062220,36,39.28,-74.57,91.4,10.29
397,hasaki,75,JP,1596062220,94,35.73,140.83,68,8.05
398,ibra,88,OM,1596062221,53,22.69,58.53,88.05,4.23
399,noumea,55,NC,1596062221,57,-22.28,166.46,80.6,10.29
400,santa marta,44,CO,1596061933,58,11.24,-74.2,95,14.32
401,aklavik,75,CA,1596062221,76,68.22,-135.01,55.4,3.36
402,liku,100,ID,1596062222,83,-0.73,119.89,75.76,2.42
403,xuddur,2,SO,1596062222,81,4.12,43.89,73.04,14.61
404,torbay,90,CA,1596062222,93,47.67,-52.73,55,6.93
405,berdigestyakh,0,RU,1596062222,82,62.1,126.7,58.08,3.78
406,coahuayana,90,MX,1596062187,94,18.73,-103.68,69.8,3.65
407,takoradi,87,GH,1596062223,89,4.88,-1.76,74.52,9.6
408,maceio,40,BR,1596061997,78,-9.67,-35.74,75.2,10.29
409,yangambi,75,CD,1596062223,89,0.81,24.43,71.2,1.74
410,chinhoyi,5,ZW,1596062224,68,-17.37,30.2,51.48,1.32
411,ouallam,1,NE,1596062224,41,14.32,2.09,91.06,12.26
412,manaure,94,CO,1596062224,72,11.78,-72.44,83.93,21.43
413,veraval,100,IN,1596062224,81,20.9,70.37,83.91,12.88
414,agirish,100,RU,1596062224,93,61.92,63.02,48.97,6.42
415,skagen,100,DK,1596062225,85,57.72,10.58,60.01,31
416,vostok,2,RU,1596062138,76,46.49,135.88,73.36,1.88
417,ust-kulom,88,RU,1596062105,98,61.69,53.69,51.44,3.69
418,lavrentiya,94,RU,1596062225,83,65.58,-171,49.23,11.3
419,srednekolymsk,95,RU,1596062226,58,67.45,153.68,52.25,11.99
420,doba,100,TD,1596062226,96,8.65,16.85,69.28,4
421,usinsk,69,RU,1596062226,75,65.99,57.53,50.58,11.03
422,hay river,75,CA,1596062226,43,60.82,-115.8,73.4,9.17
423,dunedin,99,NZ,1596062226,72,-45.87,170.5,48.99,5.01
424,lichtenburg,0,ZA,1596062227,53,-26.15,26.16,46.36,3.44
425,brainerd,1,US,1596062227,42,46.36,-94.2,80.6,4.7
426,santa cruz,75,BO,1596062072,27,-17.8,-63.17,66.2,12.75
427,bell ville,0,AR,1596062227,43,-32.63,-62.69,46,1.01
428,hofn,13,IS,1596061967,82,64.25,-15.21,51.8,2.48
429,ilhabela,100,BR,1596062228,87,-23.78,-45.36,66.42,8.63
430,crestview,40,US,1596062228,94,30.76,-86.57,77,4.7
431,hobyo,12,SO,1596062228,83,5.35,48.53,77.61,20.27
432,ivaipora,76,BR,1596062228,98,-24.25,-51.68,59.76,0.51
433,port macquarie,15,AU,1596061999,80,-31.43,152.92,59,1.01
434,keetmanshoop,0,NA,1596062229,31,-26.58,18.13,60.8,8.05
435,semey,53,KZ,1596062229,76,50.41,80.23,60.58,6.64
436,sitka,1,US,1596062229,68,57.05,-135.33,64.4,5.82
437,asyut,0,EG,1596062229,42,27.18,31.18,86,11.41
438,petropavlovsk-kamchatskiy,95,RU,1596062181,59,53.05,158.65,66.2,4.47
439,staropesterevo,19,RU,1596062230,95,54.5,86.41,57.43,9.66
440,odweyne,24,SO,1596062230,62,9.41,45.06,72.14,15.7
441,gejiu,33,CN,1596062230,100,23.31,103.16,57.88,0.58
442,verkhnyaya inta,47,RU,1596062230,71,65.98,60.31,48.07,7.78
443,adeje,20,ES,1596062230,69,28.12,-16.73,73.99,14.99
444,nushki,53,PK,1596062231,15,29.55,66.02,82.56,5.28
445,beinamar,100,TD,1596062231,93,8.67,15.38,70.9,2.46
446,angoram,11,PG,1596062231,78,-4.06,144.07,80.69,3.31
447,tecoanapa,35,MX,1596062231,69,16.52,-98.75,86.13,8.16
448,baruun-urt,99,MN,1596062231,81,46.68,113.28,63.34,3.02
449,talakan,0,RU,1596062231,69,50.32,130.37,77.41,2.01
450,kantunilkin,75,MX,1596062232,70,21.09,-87.45,87.8,5.82
451,kelvington,100,CA,1596062232,70,52.17,-103.53,78.37,11.14
452,atambua,38,ID,1596062232,72,-9.11,124.89,67.73,5.75
453,linxia,78,CN,1596062232,72,35.6,103.21,64.54,3.15
454,yarada,75,IN,1596062233,94,17.65,83.27,80.6,2.77
455,santa cruz de la palma,90,ES,1596062233,73,28.68,-17.76,73.4,16.11
456,novoagansk,17,RU,1596062233,92,61.94,76.66,46.54,3.18
457,russell,75,US,1596062233,78,32.35,-85.2,82.4,16.11
458,verbivka,11,UA,1596062233,53,49.42,35.53,68.16,6.04
459,mao,0,ES,1596062157,88,39.89,4.27,77,6.93
460,saldanha,0,ZA,1596062234,87,-33.01,17.94,48.2,1.88
461,basoko,82,CD,1596062234,90,1.24,23.62,72.21,4.81
462,conceicao da barra,0,BR,1596062234,79,-18.59,-39.73,70.05,5.46
463,nome,90,US,1596062150,87,64.5,-165.41,50,11.41
464,salta,8,AR,1596062187,34,-24.79,-65.41,53.6,9.17
465,port keats,0,AU,1596062235,33,-14.25,129.55,63.5,13.18
466,kutum,81,SD,1596062235,68,14.2,24.67,75.27,6.58
467,hualmay,7,PE,1596062235,76,-11.1,-77.61,61.99,8.03
468,pativilca,5,PE,1596062235,79,-10.7,-77.78,60.44,6.89
469,gunjur,40,GM,1596062235,88,13.2,-16.73,78.8,5.82
470,asau,5,RO,1596062173,85,46.43,26.4,64.99,4.18
471,bichura,95,RU,1596062236,81,50.59,107.6,64.67,0.76
472,dawlatabad,0,AF,1596062236,22,36.41,64.91,72.52,3.27
473,avera,40,US,1596062236,62,33.19,-82.53,87.8,9.42
474,lompoc,6,US,1596061986,64,34.64,-120.46,71.01,16.11
475,binzhou,0,CN,1596062237,74,37.37,118.02,80.38,2.95
476,lubango,0,AO,1596062237,50,-14.92,13.49,54.64,3.56
477,nisia floresta,40,BR,1596062237,94,-6.09,-35.21,75.2,8.05
478,boda,82,CF,1596062238,96,4.32,17.47,68.65,2.91
479,kenai,1,US,1596062238,63,60.55,-151.26,69.8,9.17
480,panzhihua,73,CN,1596062238,73,26.59,101.71,71.71,1.41
481,shelopugino,78,RU,1596062194,88,51.65,117.56,66.81,2.26
482,pampa,1,US,1596062011,25,35.54,-100.96,96.8,9.17
483,sabang,100,ID,1596062239,75,5.89,95.32,82.62,6.38
484,buin,0,CL,1596062123,49,-33.73,-70.75,69.8,0.96
485,bangkalan,36,ID,1596062239,81,-7.05,112.74,71.69,7.76
486,kalabo,0,ZM,1596062239,42,-14.97,22.68,56.14,6.42
487,enniscorthy,100,IE,1596062239,98,52.5,-6.56,60.01,7
488,grootfontein,0,NA,1596062240,45,-19.57,18.12,48.02,6.11
489,gerede,0,TR,1596062240,82,40.8,32.2,53.92,2.06
490,safford,1,US,1596062240,13,32.83,-109.71,105.8,5.82
491,arlit,39,NE,1596062240,24,18.74,7.39,97.09,7.09
492,aloleng,99,PH,1596062240,81,16.13,119.78,81.41,7.47
493,tuy hoa,85,VN,1596062241,88,13.08,109.3,77.85,7.14
494,bekhtery,1,UA,1596062241,69,46.25,32.29,73.72,3.65
495,jining,1,CN,1596062241,82,35.41,116.58,75.67,5.3
496,ust-kuyga,100,RU,1596062242,72,70.02,135.6,44.04,5.68
497,tariba,40,VE,1596062242,52,7.82,-72.22,89.6,13.87
498,fairbanks,1,US,1596062033,59,64.84,-147.72,66,10.29
499,oistins,75,BB,1596062242,83,13.07,-59.53,82.4,19.46
500,sao jose da coroa grande,84,BR,1596062242,75,-8.9,-35.15,75.31,14.34
501,ocos,75,GT,1596062243,79,14.51,-92.19,84.2,6.93
502,belmonte,20,BR,1596062114,69,-15.86,-38.88,73.4,6.93
503,acapulco,75,MX,1596062089,79,16.86,-99.89,86,6.93
504,puerto del rosario,40,ES,1596062243,78,28.5,-13.86,73.4,20.8
505,gualaquiza,90,EC,1596062243,87,-3.4,-78.55,66.24,1.07
506,belaya gora,99,RU,1596062244,59,68.53,146.42,49.23,10.36
507,flin flon,40,CA,1596062244,50,54.77,-101.86,78.8,5.82
508,cockburn town,20,TC,1596062244,70,21.46,-71.14,86,18.34
509,mastung,40,PK,1596062245,41,29.8,66.84,71.46,2.64
510,vestmannaeyjar,28,IS,1596062245,87,63.44,-20.27,52.3,5.39
511,faya,77,SA,1596062245,93,18.39,42.45,64.4,3.36
512,choma,0,ZM,1596062245,64,-16.81,26.95,51.78,3.94
513,tahta,0,EG,1596062245,26,26.77,31.5,91.4,6.93
514,waingapu,0,ID,1596062246,79,-9.66,120.26,72.03,9.73
515,itapaci,2,BR,1596062246,40,-14.95,-49.55,72.7,4.25
516,catuday,98,PH,1596062246,83,16.29,119.81,80.26,6.93
517,vila franca do campo,75,PT,1596062246,94,37.72,-25.43,71.6,9.17
518,soyo,40,AO,1596062246,83,-6.13,12.37,72.09,7.9
519,hirtshals,100,DK,1596062247,89,57.59,9.96,55,8.01
520,nortelandia,36,BR,1596062247,41,-14.45,-56.8,78.28,4.34
521,micheweni,45,TZ,1596062247,78,-4.97,39.83,77.79,11.21
522,port lincoln,0,AU,1596062247,84,-34.73,135.87,53.01,4.23
523,omboue,99,GA,1596062247,79,-1.57,9.26,74.3,8.23
524,tessalit,3,ML,1596062013,16,20.2,1.01,96.13,7.9
525,andalan,100,PH,1596062248,83,5.96,121.39,80.4,7.16
526,stornoway,97,GB,1596062248,87,58.21,-6.39,51.01,1.12
527,san quintin,0,MX,1596062249,64,30.48,-115.95,74.21,16.26
528,palmer,20,US,1596062143,26,42.16,-72.33,91.4,11.41
529,shache,14,CN,1596062249,31,38.42,77.24,73.85,6.71
530,bitkine,100,TD,1596062249,85,11.98,18.21,72.34,12.62
531,trairi,19,BR,1596062249,76,-3.28,-39.27,78.37,12.21
532,eureka,10,US,1596062125,50,40.8,-124.16,70,1.99
533,betera,90,ES,1596062250,88,39.58,-0.45,80.6,3.36
534,xining,87,CN,1596062250,65,36.62,101.77,58.87,3.06
535,cartagena,75,CO,1596062220,79,10.4,-75.51,86,12.75
536,henties bay,0,NA,1596062250,89,-22.12,14.28,55.99,7.07
537,padre bernardo,23,BR,1596062251,39,-15.35,-48.5,71.35,4.38
538,yerbogachen,92,RU,1596062251,77,61.28,108.01,55.92,9.48
539,kokoda,53,PG,1596062251,64,-8.88,147.74,81.07,1.95
540,serrinha,29,BR,1596062251,95,-11.66,-39.01,64.62,8.05
541,zima,100,RU,1596062251,97,53.92,102.04,57.67,2.89
